element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
He,1,"=""360378.9110""","=""8.1934e+03""","=""4.7859e-01""",AAA,"=""[24.41687012452]""","=""[24.451273968544]""","=""1s.9p""","=""3P*""","=""0""","=""1s.10d""","=""3D""","=""1""",,
He,1,"=""383669.7692""","=""9.4429e+03""","=""1.2503e-01""",AAA,"=""[24.419363117280]""","=""[24.451678459372]""","=""1s.9d""","=""1D""","=""2""","=""1s.10p""","=""1P*""","=""1""",,
He,1,"=""387405.87472""","=""6.773e+02""","=""1.524e-02""",AA,"=""[24.419335565023]""","=""[24.4513392610240]""","=""1s.9d""","=""3D""","=""3""","=""1s.10f""","=""1F*""","=""3""",,
He,1,"=""387406.04689""","=""5.228e+03""","=""1.647e-01""",AA,"=""[24.419335579246]""","=""[24.4513392610240]""","=""1s.9d""","=""3D""","=""2""","=""1s.10f""","=""1F*""","=""3""",,
He,1,"=""387407.22493""","=""1.2241e+02""","=""1.9673e-03""",AAA,"=""[24.419335565023]""","=""[24.4513391494830]""","=""1s.9d""","=""3D""","=""3""","=""1s.10f""","=""3F*""","=""2""",,
He,1,"=""387407.39710""","=""4.2839e+03""","=""9.6390e-02""",AAA,"=""[24.419335579246]""","=""[24.4513391494830]""","=""1s.9d""","=""3D""","=""2""","=""1s.10f""","=""3F*""","=""2""",,
He,1,"=""387408.05170""","=""2.7541e+04""","=""7.9674e-01""",AAA,"=""[24.419335565023]""","=""[24.4513390811842]""","=""1s.9d""","=""3D""","=""3""","=""1s.10f""","=""3F*""","=""4""",,
He,1,"=""387408.49303""","=""2.3828e+03""","=""5.3615e-02""",AAA,"=""[24.419335565023]""","=""[24.4513390447263]""","=""1s.9d""","=""3D""","=""3""","=""1s.10f""","=""3F*""","=""3""",,
He,1,"=""387408.66520""","=""1.9254e+04""","=""6.0652e-01""",AAA,"=""[24.419335579246]""","=""[24.4513390447263]""","=""1s.9d""","=""3D""","=""2""","=""1s.10f""","=""3F*""","=""3""",,
He,1,"=""387409.82388""","=""2.3135e+04""","=""8.6759e-01""",AAA,"=""[24.419335779720]""","=""[24.4513391494830]""","=""1s.9d""","=""3D""","=""1""","=""1s.10f""","=""3F*""","=""2""",,
He,1,"=""387739.68314""","=""2.1686e+04""","=""6.8430e-01""",AAA,"=""[24.419363117280]""","=""[24.4513392610240]""","=""1s.9d""","=""1D""","=""2""","=""1s.10f""","=""1F*""","=""3""",,
He,1,"=""387742.30596""","=""5.920e+03""","=""1.868e-01""",AA,"=""[24.419363117280]""","=""[24.4513390447263]""","=""1s.9d""","=""1D""","=""2""","=""1s.10f""","=""3F*""","=""3""",,
He,1,"=""388385.687699""","=""2.208e+03""","=""6.419e-02""",AA,"=""[24.4194246464065]""","=""[24.45134760401285]""","=""1s.9f""","=""3F*""","=""3""","=""1s.10g""","=""1G""","=""4""",,
He,1,"=""388386.008954""","=""2.2721e+03""","=""5.1382e-02""",AAA,"=""[24.4194246464065]""","=""[24.45134757760769]""","=""1s.9f""","=""3F*""","=""3""","=""1s.10g""","=""3G""","=""3""",,
He,1,"=""388386.309977""","=""1.097e+03""","=""2.481e-02""",AA,"=""[24.4194246975540]""","=""[24.45134760401285]""","=""1s.9f""","=""3F*""","=""4""","=""1s.10g""","=""1G""","=""4""",,
He,1,"=""388386.631233""","=""4.6674e+01""","=""8.2095e-04""",AAA,"=""[24.4194246975540]""","=""[24.45134757760769]""","=""1s.9f""","=""3F*""","=""4""","=""1s.10g""","=""3G""","=""3""",,
He,1,"=""388387.004710""","=""3.2617e+04""","=""9.4836e-01""",AAA,"=""[24.4194246464065]""","=""[24.45134749576287]""","=""1s.9f""","=""3F*""","=""3""","=""1s.10g""","=""3G""","=""4""",,
He,1,"=""388387.106056""","=""3.6592e+04""","=""1.0114e+00""",AAA,"=""[24.4194246975540]""","=""[24.45134753858031]""","=""1s.9f""","=""3F*""","=""4""","=""1s.10g""","=""3G""","=""5""",,
He,1,"=""388387.626993""","=""1.1898e+03""","=""2.6907e-02""",AAA,"=""[24.4194246975540]""","=""[24.45134749576287]""","=""1s.9f""","=""3F*""","=""4""","=""1s.10g""","=""3G""","=""4""",,
He,1,"=""388387.771160""","=""3.3605e+04""","=""1.0639e+00""",AAA,"=""[24.4194247912483]""","=""[24.45134757760769]""","=""1s.9f""","=""3F*""","=""2""","=""1s.10g""","=""3G""","=""3""",,
He,1,"=""388389.263627""","=""3.3287e+04""","=""9.6785e-01""",AAA,"=""[24.4194249403235]""","=""[24.45134760401285]""","=""1s.9f""","=""1F*""","=""3""","=""1s.10g""","=""1G""","=""4""",,
He,1,"=""388389.584887""","=""6.684e+02""","=""1.511e-02""",AA,"=""[24.4194249403235]""","=""[24.45134757760769]""","=""1s.9f""","=""1F*""","=""3""","=""1s.10g""","=""3G""","=""3""",,
He,1,"=""388390.580662""","=""2.785e+03""","=""8.098e-02""",AA,"=""[24.4194249403235]""","=""[24.45134749576287]""","=""1s.9f""","=""1F*""","=""3""","=""1s.10g""","=""3G""","=""4""",,
He,1,"=""388501.278377""","=""1.308e+00""","=""3.617e-05""",AA,"=""[24.4194361579319]""","=""[24.45134961750954]""","=""1s.9g""","=""3G""","=""4""","=""1s.10h""","=""1H*""","=""5""",,
He,1,"=""388501.508945""","=""1.2025e+03""","=""2.7210e-02""",AAA,"=""[24.4194361579319]""","=""[24.45134959856946]""","=""1s.9g""","=""3G""","=""4""","=""1s.10h""","=""3H*""","=""4""",,
He,1,"=""388501.993595""","=""9.169e+02""","=""2.075e-02""",AA,"=""[24.41943621668346]""","=""[24.45134961750954]""","=""1s.9g""","=""3G""","=""5""","=""1s.10h""","=""1H*""","=""5""",,
He,1,"=""388502.158333""","=""4.6303e+04""","=""1.2806e+00""",AAA,"=""[24.4194361579319]""","=""[24.45134954522564]""","=""1s.9g""","=""3G""","=""4""","=""1s.10h""","=""3H*""","=""5""",,
He,1,"=""388502.224164""","=""2.3352e+01""","=""4.3233e-04""",AAA,"=""[24.41943621668346]""","=""[24.45134959856946]""","=""1s.9g""","=""3G""","=""5""","=""1s.10h""","=""3H*""","=""4""",,
He,1,"=""388502.533134""","=""4.7288e+04""","=""1.2646e+00""",AAA,"=""[24.41943621668346]""","=""[24.45134957318928]""","=""1s.9g""","=""3G""","=""5""","=""1s.10h""","=""3H*""","=""6""",,
He,1,"=""388502.873554""","=""9.7462e+02""","=""2.2054e-02""",AAA,"=""[24.41943621668346]""","=""[24.45134954522564]""","=""1s.9g""","=""3G""","=""5""","=""1s.10h""","=""3H*""","=""5""",,
He,1,"=""388502.875904""","=""4.4953e+04""","=""1.3078e+00""",AAA,"=""[24.4194362702203]""","=""[24.45134959856946]""","=""1s.9g""","=""3G""","=""3""","=""1s.10h""","=""3H*""","=""4""",,
He,1,"=""388503.086046""","=""4.6370e+04""","=""1.2824e+00""",AAA,"=""[24.41943630642235]""","=""[24.45134961750954]""","=""1s.9g""","=""1G""","=""4""","=""1s.10h""","=""1H*""","=""5""",,
He,1,"=""388503.316617""","=""1.109e+03""","=""2.510e-02""",AA,"=""[24.41943630642235]""","=""[24.45134959856946]""","=""1s.9g""","=""1G""","=""4""","=""1s.10h""","=""3H*""","=""4""",,
He,1,"=""388503.966011""","=""1.055e+01""","=""2.916e-04""",AA,"=""[24.41943630642235]""","=""[24.45134954522564]""","=""1s.9g""","=""1G""","=""4""","=""1s.10h""","=""3H*""","=""5""",,
He,1,"=""388527.3302820""","=""1.300e+00""","=""3.476e-05""",AA,"=""[24.41943893748148]""","=""[24.45135025716733]""","=""1s.9h""","=""3H*""","=""5""","=""1s.10i""","=""1I""","=""6""",,
He,1,"=""388527.5031586""","=""1.0193e+03""","=""2.3068e-02""",AAA,"=""[24.41943893748148]""","=""[24.45135024296829]""","=""1s.9h""","=""3H*""","=""5""","=""1s.10i""","=""3I""","=""5""",,
He,1,"=""388527.7973115""","=""8.154e+02""","=""1.845e-02""",AA,"=""[24.41943897584046]""","=""[24.45135025716733]""","=""1s.9h""","=""3H*""","=""6""","=""1s.10i""","=""1I""","=""6""",,
He,1,"=""388527.9595508""","=""5.9396e+04""","=""1.5886e+00""",AAA,"=""[24.41943893748148]""","=""[24.45135020548303]""","=""1s.9h""","=""3H*""","=""5""","=""1s.10i""","=""3I""","=""6""",,
He,1,"=""388527.9701885""","=""1.3834e+01""","=""2.6491e-04""",AAA,"=""[24.41943897584046]""","=""[24.45135024296829]""","=""1s.9h""","=""3H*""","=""6""","=""1s.10i""","=""3I""","=""5""",,
He,1,"=""388528.1877798""","=""6.0260e+04""","=""1.5735e+00""",AAA,"=""[24.41943897584046]""","=""[24.45135022509671]""","=""1s.9h""","=""3H*""","=""6""","=""1s.10i""","=""3I""","=""7""",,
He,1,"=""388528.3940723""","=""5.8268e+04""","=""1.6117e+00""",AAA,"=""[24.41943901065559]""","=""[24.45135024296829]""","=""1s.9h""","=""3H*""","=""4""","=""1s.10i""","=""3I""","=""5""",,
He,1,"=""388528.4265818""","=""8.5852e+02""","=""1.9429e-02""",AAA,"=""[24.41943897584046]""","=""[24.45135020548303]""","=""1s.9h""","=""3H*""","=""6""","=""1s.10i""","=""3I""","=""6""",,
He,1,"=""388528.5375197""","=""5.9443e+04""","=""1.5898e+00""",AAA,"=""[24.41943903663648]""","=""[24.45135025716733]""","=""1s.9h""","=""1H*""","=""5""","=""1s.10i""","=""1I""","=""6""",,
He,1,"=""388528.7103973""","=""5.253e+00""","=""1.189e-04""",AA,"=""[24.41943903663648]""","=""[24.45135024296829]""","=""1s.9h""","=""1H*""","=""5""","=""1s.10i""","=""3I""","=""5""",,
He,1,"=""388529.1667924""","=""9.589e+02""","=""2.565e-02""",AA,"=""[24.41943903663648]""","=""[24.45135020548303]""","=""1s.9h""","=""1H*""","=""5""","=""1s.10i""","=""3I""","=""6""",,
He,1,"=""388542.7792437""","=""6.2371e+00""","=""1.4116e-04""",AAA,"=""[24.41944017424606]""","=""[24.45135022509671]""","=""1s.9k""","=""3K*""","=""7""","=""1s.10i""","=""3I""","=""7""",,
He,1,"=""388542.8528801""","=""6.858e+00""","=""1.552e-04""",AA,"=""[24.41944021236425]""","=""[24.45135025716733]""","=""1s.9k""","=""3K*""","=""6""","=""1s.10i""","=""1I""","=""6""",,
He,1,"=""388543.0180637""","=""6.8264e+02""","=""1.3390e-02""",AAA,"=""[24.41944017424606]""","=""[24.45135020548303]""","=""1s.9k""","=""3K*""","=""7""","=""1s.10i""","=""3I""","=""6""",,
He,1,"=""388543.0214936""","=""6.7761e+02""","=""1.3532e-02""",AAA,"=""[24.41944019414143]""","=""[24.45135022509671]""","=""1s.9k""","=""3K*""","=""8""","=""1s.10i""","=""3I""","=""7""",,
He,1,"=""388543.0257705""","=""6.8987e+02""","=""1.3211e-02""",AAA,"=""[24.41944021236425]""","=""[24.45135024296829]""","=""1s.9k""","=""3K*""","=""6""","=""1s.10i""","=""3I""","=""5""",,
He,1,"=""388543.0366113""","=""6.8298e+02""","=""1.3397e-02""",AAA,"=""[24.41944022745362]""","=""[24.45135025716733]""","=""1s.9k""","=""1K*""","=""7""","=""1s.10i""","=""1I""","=""6""",,
He,1,"=""388543.2433786""","=""6.2573e-02""","=""1.6341e-06""",AAA,"=""[24.41944021236425]""","=""[24.45135022509671]""","=""1s.9k""","=""3K*""","=""6""","=""1s.10i""","=""3I""","=""7""",,
He,1,"=""388543.4271101""","=""5.965e+00""","=""1.350e-04""",AA,"=""[24.41944022745362]""","=""[24.45135022509671]""","=""1s.9k""","=""1K*""","=""7""","=""1s.10i""","=""3I""","=""7""",,
He,1,"=""388543.4821991""","=""7.2210e+00""","=""1.6343e-04""",AAA,"=""[24.41944021236425]""","=""[24.45135020548303]""","=""1s.9k""","=""3K*""","=""6""","=""1s.10i""","=""3I""","=""6""",,
He,1,"=""388546.5023450""","=""1.7685e+01""","=""4.0026e-04""",AAA,"=""[24.41943982810474]""","=""[24.45134957318928]""","=""1s.9i""","=""3I""","=""6""","=""1s.10h""","=""3H*""","=""6""",,
He,1,"=""388546.5887956""","=""1.975e+01""","=""4.471e-04""",AA,"=""[24.41943987952483]""","=""[24.45134961750954]""","=""1s.9i""","=""3I""","=""5""","=""1s.10h""","=""1H*""","=""5""",,
He,1,"=""388546.8194181""","=""1.4670e+03""","=""2.7166e-02""",AAA,"=""[24.41943987952483]""","=""[24.45134959856946]""","=""1s.9i""","=""3I""","=""5""","=""1s.10h""","=""3H*""","=""4""",,
He,1,"=""388546.8259596""","=""1.4472e+03""","=""2.7715e-02""",AAA,"=""[24.41943989900212]""","=""[24.45134961750954]""","=""1s.9i""","=""1I""","=""6""","=""1s.10h""","=""1H*""","=""5""",,
He,1,"=""388546.8299482""","=""1.4323e+03""","=""2.8095e-02""",AAA,"=""[24.41943985500943]""","=""[24.45134957318928]""","=""1s.9i""","=""3I""","=""7""","=""1s.10h""","=""3H*""","=""6""",,
He,1,"=""388546.8428424""","=""1.4460e+03""","=""2.7692e-02""",AAA,"=""[24.41943982810474]""","=""[24.45134954522564]""","=""1s.9i""","=""3I""","=""6""","=""1s.10h""","=""3H*""","=""5""",,
He,1,"=""388547.1284587""","=""2.4113e-01""","=""6.4498e-06""",AAA,"=""[24.41943987952483]""","=""[24.45134957318928]""","=""1s.9i""","=""3I""","=""5""","=""1s.10h""","=""3H*""","=""6""",,
He,1,"=""388547.3656234""","=""1.680e+01""","=""3.801e-04""",AA,"=""[24.41943989900212]""","=""[24.45134957318928]""","=""1s.9i""","=""1I""","=""6""","=""1s.10h""","=""3H*""","=""6""",,
He,1,"=""388547.4689572""","=""2.0997e+01""","=""4.7523e-04""",AAA,"=""[24.41943987952483]""","=""[24.45134954522564]""","=""1s.9i""","=""3I""","=""5""","=""1s.10h""","=""3H*""","=""5""",,
He,1,"=""388560.4324965""","=""4.4284e+01""","=""1.0024e-03""",AAA,"=""[24.41943893748148]""","=""[24.45134753858031]""","=""1s.9h""","=""3H*""","=""5""","=""1s.10g""","=""3G""","=""5""",,
He,1,"=""388560.5267679""","=""5.039e+01""","=""1.141e-03""",AA,"=""[24.41943901065559]""","=""[24.45134760401285]""","=""1s.9h""","=""3H*""","=""4""","=""1s.10g""","=""1G""","=""4""",,
He,1,"=""388560.8431452""","=""2.5751e+03""","=""4.7689e-02""",AAA,"=""[24.41943903663648]""","=""[24.45134760401285]""","=""1s.9h""","=""1H*""","=""5""","=""1s.10g""","=""1G""","=""4""",,
He,1,"=""388560.8483117""","=""2.6261e+03""","=""4.6232e-02""",AAA,"=""[24.41943901065559]""","=""[24.45134757760769]""","=""1s.9h""","=""3H*""","=""4""","=""1s.10g""","=""3G""","=""3""",,
He,1,"=""388560.8996056""","=""2.5393e+03""","=""4.8634e-02""",AAA,"=""[24.41943897584046]""","=""[24.45134753858031]""","=""1s.9h""","=""3H*""","=""6""","=""1s.10g""","=""3G""","=""5""",,
He,1,"=""388560.9538978""","=""2.5714e+03""","=""4.7621e-02""",AAA,"=""[24.41943893748148]""","=""[24.45134749576287]""","=""1s.9h""","=""3H*""","=""5""","=""1s.10g""","=""3G""","=""4""",,
He,1,"=""388561.3235612""","=""8.6813e-01""","=""2.4017e-05""",AAA,"=""[24.41943901065559]""","=""[24.45134753858031]""","=""1s.9h""","=""3H*""","=""4""","=""1s.10g""","=""3G""","=""5""",,
He,1,"=""388561.6399398""","=""4.166e+01""","=""9.430e-04""",AA,"=""[24.41943903663648]""","=""[24.45134753858031]""","=""1s.9h""","=""1H*""","=""5""","=""1s.10g""","=""3G""","=""5""",,
He,1,"=""388561.8449649""","=""5.4650e+01""","=""1.2370e-03""",AAA,"=""[24.41943901065559]""","=""[24.45134749576287]""","=""1s.9h""","=""3H*""","=""4""","=""1s.10g""","=""3G""","=""4""",,
He,1,"=""388627.394882""","=""3.436e+02""","=""6.050e-03""",AA,"=""[24.4194361579319]""","=""[24.4513392610240]""","=""1s.9g""","=""3G""","=""4""","=""1s.10f""","=""1F*""","=""3""",,
He,1,"=""388628.762727""","=""5.945e+01""","=""1.346e-03""",AA,"=""[24.4194362702203]""","=""[24.4513392610240]""","=""1s.9g""","=""3G""","=""3""","=""1s.10f""","=""1F*""","=""3""",,
He,1,"=""388629.203725""","=""3.8947e+03""","=""6.8589e-02""",AAA,"=""[24.41943630642235]""","=""[24.4513392610240]""","=""1s.9g""","=""1G""","=""4""","=""1s.10f""","=""1F*""","=""3""",,
He,1,"=""388629.585611""","=""1.0867e+02""","=""2.4606e-03""",AAA,"=""[24.4194361579319]""","=""[24.4513390811842]""","=""1s.9g""","=""3G""","=""4""","=""1s.10f""","=""3F*""","=""4""",,
He,1,"=""388630.029729""","=""3.8144e+03""","=""6.7176e-02""",AAA,"=""[24.4194361579319]""","=""[24.4513390447263]""","=""1s.9g""","=""3G""","=""4""","=""1s.10f""","=""3F*""","=""3""",,
He,1,"=""388630.121477""","=""4.2978e+03""","=""6.9510e-02""",AAA,"=""[24.4194362702203]""","=""[24.4513391494830]""","=""1s.9g""","=""3G""","=""3""","=""1s.10f""","=""3F*""","=""2""",,
He,1,"=""388630.301302""","=""4.0856e+03""","=""7.5689e-02""",AAA,"=""[24.41943621668346]""","=""[24.4513390811842]""","=""1s.9g""","=""3G""","=""5""","=""1s.10f""","=""3F*""","=""4""",,
He,1,"=""388630.953472""","=""3.3162e+00""","=""9.6542e-05""",AAA,"=""[24.4194362702203]""","=""[24.4513390811842]""","=""1s.9g""","=""3G""","=""3""","=""1s.10f""","=""3F*""","=""4""",,
He,1,"=""388631.394475""","=""1.003e+02""","=""2.270e-03""",AA,"=""[24.41943630642235]""","=""[24.4513390811842]""","=""1s.9g""","=""1G""","=""4""","=""1s.10f""","=""3F*""","=""4""",,
He,1,"=""388631.397592""","=""2.0916e+02""","=""4.7360e-03""",AAA,"=""[24.4194362702203]""","=""[24.4513390447263]""","=""1s.9g""","=""3G""","=""3""","=""1s.10f""","=""3F*""","=""3""",,
He,1,"=""388631.838597""","=""2.742e+02""","=""4.828e-03""",AA,"=""[24.41943630642235]""","=""[24.4513390447263]""","=""1s.9g""","=""1G""","=""4""","=""1s.10f""","=""3F*""","=""3""",,
He,1,"=""389037.67436""","=""1.497e+03""","=""2.426e-02""",AA,"=""[24.4194246464065]""","=""[24.4512941044573]""","=""1s.9f""","=""3F*""","=""3""","=""1s.10d""","=""1D""","=""2""",,
He,1,"=""389041.26231""","=""5.2950e+03""","=""8.5819e-02""",AAA,"=""[24.4194249403235]""","=""[24.4512941044573]""","=""1s.9f""","=""1F*""","=""3""","=""1s.10d""","=""1D""","=""2""",,
He,1,"=""389285.40378""","=""6.8353e+03""","=""9.3175e-02""",AAA,"=""[24.4194247912483]""","=""[24.451273968544]""","=""1s.9f""","=""3F*""","=""2""","=""1s.10d""","=""3D""","=""1""",,
He,1,"=""389285.41910""","=""4.7418e+03""","=""7.6950e-02""",AAA,"=""[24.4194246464065]""","=""[24.451273822448]""","=""1s.9f""","=""3F*""","=""3""","=""1s.10d""","=""3D""","=""2""",,
He,1,"=""389285.54617""","=""4.1917e+02""","=""9.5232e-03""",AAA,"=""[24.4194246464065]""","=""[24.451273812052]""","=""1s.9f""","=""3F*""","=""3""","=""1s.10d""","=""3D""","=""3""",,
He,1,"=""389286.17134""","=""6.2773e+03""","=""1.1092e-01""",AAA,"=""[24.4194246975540]""","=""[24.451273812052]""","=""1s.9f""","=""3F*""","=""4""","=""1s.10d""","=""3D""","=""3""",,
He,1,"=""389287.18948""","=""7.5942e+02""","=""1.7254e-02""",AAA,"=""[24.4194247912483]""","=""[24.451273822448]""","=""1s.9f""","=""3F*""","=""2""","=""1s.10d""","=""3D""","=""2""",,
He,1,"=""389287.31655""","=""1.5499e+01""","=""4.9298e-04""",AAA,"=""[24.4194247912483]""","=""[24.451273812052]""","=""1s.9f""","=""3F*""","=""2""","=""1s.10d""","=""3D""","=""3""",,
He,1,"=""389289.01162""","=""1.334e+03""","=""2.165e-02""",AA,"=""[24.4194249403235]""","=""[24.451273822448]""","=""1s.9f""","=""1F*""","=""3""","=""1s.10d""","=""3D""","=""2""",,
He,1,"=""389289.13869""","=""1.233e+02""","=""2.802e-03""",AA,"=""[24.4194249403235]""","=""[24.451273812052]""","=""1s.9f""","=""1F*""","=""3""","=""1s.10d""","=""3D""","=""3""",,
He,1,"=""389624.177""","=""2.6979e+04""","=""2.0467e-01""",AAA,"=""[24.1689982232]""","=""[24.20081970804]""","=""1s.6s""","=""3S""","=""1""","=""1s.6p""","=""3P*""","=""0""",,
He,1,"=""389672.340""","=""2.6979e+04""","=""6.1416e-01""",AAA,"=""[24.1689982232]""","=""[24.20081577498]""","=""1s.6s""","=""3S""","=""1""","=""1s.6p""","=""3P*""","=""1""",,
He,1,"=""389676.265""","=""2.6979e+04""","=""1.0236e+00""",AAA,"=""[24.1689982232]""","=""[24.20081545451]""","=""1s.6s""","=""3S""","=""1""","=""1s.6p""","=""3P*""","=""2""",,
He,1,"=""392498.862""","=""4.4978e-05""","=""5.1940e-09""",AAA,"=""[24.0112149898]""","=""[24.042803412125]""","=""1s.5s""","=""1S""","=""0""","=""1s.5d""","=""1D""","=""2""",E2,
He,1,"=""394793.9085""","=""2.1278e+04""","=""8.2866e-01""",AAA,"=""[24.419889314325]""","=""[24.4512941044573]""","=""1s.9p""","=""1P*""","=""1""","=""1s.10d""","=""1D""","=""2""",,
He,1,"=""395049.0412""","=""1.583e+00""","=""6.172e-05""",AA,"=""[24.419889314325]""","=""[24.451273822448]""","=""1s.9p""","=""1P*""","=""1""","=""1s.10d""","=""3D""","=""2""",,
He,1,"=""411333.5165""","=""1.6240e+04""","=""1.3731e-01""",AAA,"=""[24.419335779720]""","=""[24.44947779185]""","=""1s.9d""","=""3D""","=""1""","=""1s.10p""","=""3P*""","=""0""",,
He,1,"=""411342.1394""","=""1.2179e+04""","=""1.8536e-01""",AAA,"=""[24.419335579246]""","=""[24.44947695951]""","=""1s.9d""","=""3D""","=""2""","=""1s.10p""","=""3P*""","=""1""",,
He,1,"=""411342.8695""","=""1.3642e+04""","=""2.4718e-01""",AAA,"=""[24.419335565023]""","=""[24.44947689179]""","=""1s.9d""","=""3D""","=""3""","=""1s.10p""","=""3P*""","=""2""",,
He,1,"=""411343.0636""","=""2.4359e+03""","=""6.1791e-02""",AAA,"=""[24.419335579246]""","=""[24.44947689179]""","=""1s.9d""","=""3D""","=""2""","=""1s.10p""","=""3P*""","=""2""",,
He,1,"=""411344.8753""","=""4.0601e+03""","=""1.0299e-01""",AAA,"=""[24.419335779720]""","=""[24.44947695951]""","=""1s.9d""","=""3D""","=""1""","=""1s.10p""","=""3P*""","=""1""",,
He,1,"=""411345.7995""","=""1.6240e+02""","=""6.8660e-03""",AAA,"=""[24.419335779720]""","=""[24.44947689179]""","=""1s.9d""","=""3D""","=""1""","=""1s.10p""","=""3P*""","=""2""",,
He,1,"=""439638.341""","=""1.1539e+02""","=""2.0062e-03""",AAA,"=""[23.7078912279]""","=""[23.73609263507]""","=""1s.4p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""1""",,
He,1,"=""439655.730""","=""1.7308e+03""","=""5.0157e-02""",AAA,"=""[23.7078923433]""","=""[23.73609263507]""","=""1s.4p""","=""3P*""","=""1""","=""1s.4d""","=""3D""","=""1""",,
He,1,"=""439674.138""","=""1.0383e+03""","=""3.0091e-02""",AAA,"=""[23.7078912279]""","=""[23.73609033897]""","=""1s.4p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""2""",,
He,1,"=""439676.460""","=""4.1539e+03""","=""1.6854e-01""",AAA,"=""[23.7078912279]""","=""[23.73609019010]""","=""1s.4p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""3""",,
He,1,"=""439691.530""","=""3.1150e+03""","=""1.5047e-01""",AAA,"=""[23.7078923433]""","=""[23.73609033897]""","=""1s.4p""","=""3P*""","=""1""","=""1s.4d""","=""3D""","=""2""",,
He,1,"=""439869.091""","=""2.3077e+03""","=""2.0082e-01""",AAA,"=""[23.7079060221]""","=""[23.73609263507]""","=""1s.4p""","=""3P*""","=""0""","=""1s.4d""","=""3D""","=""1""",,
He,1,"=""449695.4266""","=""4.4230e+04""","=""4.4698e-01""",AAA,"=""[24.419889314325]""","=""[24.44746001910]""","=""1s.9p""","=""1P*""","=""1""","=""1s.10s""","=""1S""","=""0""",,
He,1,"=""474269.473""","=""1.693e-03""","=""5.710e-08""",AA,"=""[24.2845660369]""","=""[24.31070817873]""","=""1s.7s""","=""3S""","=""1""","=""1s.7p""","=""1P*""","=""1""",,
He,1,"=""476413.166""","=""6.0444e+03""","=""1.2340e-01""",AAA,"=""[24.41686888593]""","=""[24.44289339729]""","=""1s.9p""","=""3P*""","=""2""","=""1s.10s""","=""3S""","=""1""",,
He,1,"=""476414.872""","=""1.8133e+04""","=""6.1702e-01""",AAA,"=""[24.41686897915]""","=""[24.44289339729]""","=""1s.9p""","=""3P*""","=""1""","=""1s.10s""","=""3S""","=""1""",,
He,1,"=""476435.841""","=""3.0222e+04""","=""3.0854e+00""",AAA,"=""[24.41687012452]""","=""[24.44289339729]""","=""1s.9p""","=""3P*""","=""0""","=""1s.10s""","=""3S""","=""1""",,
He,1,"=""624844.71""","=""7.4321e+03""","=""1.3051e+00""",AAA,"=""[24.1911602752]""","=""[24.21100267716]""","=""1s.6s""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",,
He,1,"=""628537.532""","=""1.2105e+04""","=""2.3898e-01""",AAA,"=""[24.2845660369]""","=""[24.30429185947]""","=""1s.7s""","=""3S""","=""1""","=""1s.7p""","=""3P*""","=""0""",,
