element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
O,4,"=""291.052""","=""6.47e+09""","=""8.22e-02""",B,"=""35.83334""","=""78.4320""","=""2p3""","=""2P*""","=""1/2""","=""2p2.(3P).3d""","=""2P""","=""1/2""",,
O,4,"=""291.059""","=""3.23e+09""","=""2.05e-02""",B,"=""35.83435""","=""78.4320""","=""2p3""","=""2P*""","=""3/2""","=""2p2.(3P).3d""","=""2P""","=""1/2""",,
O,4,"=""291.197""","=""1.61e+09""","=""4.09e-02""",B,"=""35.83334""","=""78.4108""","=""2p3""","=""2P*""","=""1/2""","=""2p2.(3P).3d""","=""2P""","=""3/2""",,
O,4,"=""291.203""","=""8.07e+09""","=""1.03e-01""",B,"=""35.83435""","=""78.4108""","=""2p3""","=""2P*""","=""3/2""","=""2p2.(3P).3d""","=""2P""","=""3/2""",,
O,8,"=""292.446703""","=""2.4047e+10""","=""6.1665e-01""",AA,"=""(774.5790180)""","=""(816.97450318)""","=""3p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",,
O,8,"=""292.465124""","=""1.2544e+10""","=""3.2171e-01""",AA,"=""(774.5817281)""","=""(816.97454286)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",,
O,8,"=""292.599222""","=""2.5130e+09""","=""3.2255e-02""",AA,"=""(774.5790180)""","=""(816.9524042)""","=""3p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",,
O,8,"=""292.625860""","=""1.2590e+10""","=""1.6162e-01""",AA,"=""(774.5817281)""","=""(816.9512570)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",,
O,4,"=""292.7038""","=""2.42e+07""","=""2.07e-04""",D,"=""31.63530""","=""73.99355""","=""2p3""","=""2D*""","=""5/2""","=""2s.2p.(3P*).4f""","=""2D""","=""3/2""",,
O,4,"=""292.7286""","=""2.18e+08""","=""2.80e-03""",C,"=""31.63890""","=""73.99355""","=""2p3""","=""2D*""","=""3/2""","=""2s.2p.(3P*).4f""","=""2D""","=""3/2""",,
O,8,"=""292.7738317""","=""5.2784e+10""","=""1.0175e+00""",AA,"=""(774.634125370)""","=""(816.98224019)""","=""3d""","=""2D""","=""3/2""","=""4f""","=""2F*""","=""5/2""",,
O,8,"=""292.774376""","=""2.8853e+10""","=""5.5616e-01""",AA,"=""(774.6342180)""","=""(816.98225418)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",,
O,4,"=""292.8237""","=""2.26e+08""","=""2.91e-03""",C,"=""31.63530""","=""73.97620""","=""2p3""","=""2D*""","=""5/2""","=""2s.2p.(3P*).4f""","=""2D""","=""5/2""",,
O,8,"=""292.8270570""","=""1.4259e+08""","=""1.8330e-03""",AA,"=""(774.634125370)""","=""(816.97454286)""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""3/2""",,
O,8,"=""292.827972""","=""4.8114e+09""","=""6.1852e-02""",AA,"=""(774.6342180)""","=""(816.97450318)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",,
O,4,"=""292.8486""","=""1.61e+07""","=""3.10e-04""",D,"=""31.63890""","=""73.97620""","=""2p3""","=""2D*""","=""3/2""","=""2s.2p.(3P*).4f""","=""2D""","=""5/2""",,
O,8,"=""292.8740943""","=""5.6529e+10""","=""9.6924e-01""",AA,"=""(774.652496814)""","=""(816.98611418)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""7/2""",,
O,8,"=""292.9008979""","=""3.7680e+09""","=""4.8463e-02""",AA,"=""(774.652496814)""","=""(816.98224019)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""5/2""",,
O,8,"=""292.9541693""","=""1.2870e+09""","=""1.1040e-02""",AA,"=""(774.652496814)""","=""(816.97454286)""","=""3d""","=""2D""","=""5/2""","=""4p""","=""2P*""","=""3/2""",,
O,8,"=""292.980890""","=""5.0583e+09""","=""3.2547e-02""",AA,"=""(774.6342180)""","=""(816.9524042)""","=""3p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",,
O,8,"=""292.988191""","=""1.4398e+09""","=""9.2646e-03""",AA,"=""(774.634125370)""","=""(816.9512570)""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""1/2""",,
O,4,"=""294.653""","=""3.55e+09""","=""3.08e-02""",B,"=""31.63530""","=""73.7133""","=""2p3""","=""2D*""","=""5/2""","=""2p2.(3P).3s""","=""2P""","=""3/2""",,
O,4,"=""294.678""","=""3.94e+08""","=""5.13e-03""",B,"=""31.63890""","=""73.7133""","=""2p3""","=""2D*""","=""3/2""","=""2p2.(3P).3s""","=""2P""","=""3/2""",,
O,4,"=""294.850""","=""3.94e+09""","=""2.57e-02""",B,"=""31.63890""","=""73.689""","=""2p3""","=""2D*""","=""3/2""","=""2p2.(3P).3s""","=""2P""","=""1/2""",,
O,4,"=""295.057""","=""1.55e+09""","=""2.70e-02""",C+,"=""31.63530""","=""73.6558""","=""2p3""","=""2D*""","=""5/2""","=""2s.2p.(3P*).4f""","=""2F""","=""7/2""",,
O,4,"=""295.104""","=""1.03e+08""","=""1.34e-03""",C,"=""31.63530""","=""73.6490""","=""2p3""","=""2D*""","=""5/2""","=""2s.2p.(3P*).4f""","=""2F""","=""5/2""",,
O,4,"=""295.130""","=""1.44e+09""","=""2.82e-02""",C+,"=""31.63890""","=""73.6490""","=""2p3""","=""2D*""","=""3/2""","=""2s.2p.(3P*).4f""","=""2F""","=""5/2""",,
O,3,"=""295.62109""","=""2.16e+10""","=""1.70e-01""",C+,"=""7.479321""","=""49.419562""","=""2s.2p3""","=""5S*""","=""2""","=""2s.2p2.(4P).3d""","=""5P""","=""1""",,
O,4,"=""295.658""","=""4.62e+08""","=""1.21e-02""",B,"=""22.37677""","=""64.3117""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(1P*).3s""","=""2P*""","=""3/2""",,
O,3,"=""295.65472""","=""2.16e+10""","=""2.83e-01""",C+,"=""7.479321""","=""49.414791""","=""2s.2p3""","=""5S*""","=""2""","=""2s.2p2.(4P).3d""","=""5P""","=""2""",,
O,4,"=""295.667""","=""1.85e+09""","=""2.42e-02""",B,"=""22.37677""","=""64.3105""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(1P*).3s""","=""2P*""","=""1/2""",,
O,3,"=""295.71600""","=""2.16e+10""","=""3.96e-01""",C+,"=""7.479321""","=""49.406101""","=""2s.2p3""","=""5S*""","=""2""","=""2s.2p2.(4P).3d""","=""5P""","=""3""",,
O,6,"=""295.808""","=""2.11e+09""","=""5.54e-02""",A,"=""82.58751""","=""124.5012""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s2.6d""","=""2D""","=""3/2""",,
O,4,"=""295.871""","=""2.30e+09""","=""3.02e-02""",B,"=""22.40695""","=""64.3117""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(1P*).3s""","=""2P*""","=""3/2""",,
O,4,"=""295.880""","=""9.21e+08""","=""6.04e-03""",B,"=""22.40695""","=""64.3105""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(1P*).3s""","=""2P*""","=""1/2""",,
O,6,"=""295.933""","=""2.52e+09""","=""4.96e-02""",A,"=""82.60693""","=""124.5029""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""5/2""",,
O,3,"=""295.94245""","=""5.56e+09""","=""2.19e-01""",C+,"=""5.354349""","=""47.249048""","=""2s2.2p2""","=""1S""","=""0""","=""2s2.2p.(2P*).4d""","=""1P*""","=""1""",,
O,6,"=""295.945""","=""4.21e+08""","=""5.53e-03""",A,"=""82.60693""","=""124.5012""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""3/2""",,
O,6,"=""299.431""","=""3.79e+08""","=""5.09e-03""",B+,"=""82.58751""","=""123.994""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s2.6s""","=""2S""","=""1/2""",,
O,4,"=""299.4994""","=""4.23e+09""","=""5.69e-02""",B,"=""22.37677""","=""63.77391""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(3P*).3d""","=""2P*""","=""1/2""",,
O,6,"=""299.571""","=""7.56e+08""","=""5.09e-03""",B+,"=""82.60693""","=""123.994""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.6s""","=""2S""","=""1/2""",,
O,4,"=""299.6348""","=""1.06e+09""","=""2.85e-02""",B,"=""22.37677""","=""63.75520""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(3P*).3d""","=""2P*""","=""3/2""",,
O,4,"=""299.7179""","=""2.11e+09""","=""1.42e-02""",B,"=""22.40695""","=""63.77391""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(3P*).3d""","=""2P*""","=""1/2""",,
O,4,"=""299.8535""","=""5.27e+09""","=""7.10e-02""",B,"=""22.40695""","=""63.75520""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(3P*).3d""","=""2P*""","=""3/2""",,
O,4,"=""303.393""","=""8.01e+08""","=""1.11e-02""",B,"=""31.63530""","=""72.5011""","=""2p3""","=""2D*""","=""5/2""","=""2s.2p.(3P*).4p""","=""2D""","=""5/2""",,
O,3,"=""303.41289""","=""4.29e+09""","=""1.78e-01""",C,"=""0.0000000""","=""40.863194""","=""2s2.2p2""","=""3P""","=""0""","=""2s2.2p.(2P*).3d""","=""3P*""","=""1""",,
O,4,"=""303.420""","=""5.72e+07""","=""1.18e-03""",C+,"=""31.63890""","=""72.5011""","=""2p3""","=""2D*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2D""","=""5/2""",,
O,3,"=""303.46070""","=""1.29e+10""","=""5.94e-02""",C,"=""0.0140323""","=""40.870788""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*).3d""","=""3P*""","=""0""",,
O,3,"=""303.51712""","=""3.21e+09""","=""4.43e-02""",C,"=""0.0140323""","=""40.863194""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*).3d""","=""3P*""","=""1""",,
O,4,"=""303.596""","=""8.57e+07""","=""7.89e-04""",C+,"=""31.63530""","=""72.4738""","=""2p3""","=""2D*""","=""5/2""","=""2s.2p.(3P*).4p""","=""2D""","=""3/2""",,
O,3,"=""303.62225""","=""3.21e+09""","=""7.39e-02""",C,"=""0.0140323""","=""40.849049""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*).3d""","=""3P*""","=""2""",,
O,4,"=""303.623""","=""7.71e+08""","=""1.07e-02""",B,"=""31.63890""","=""72.4738""","=""2p3""","=""2D*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2D""","=""3/2""",,
O,3,"=""303.69501""","=""5.34e+09""","=""4.43e-02""",C,"=""0.0379607""","=""40.863194""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*).3d""","=""3P*""","=""1""",,
O,3,"=""303.80027""","=""9.61e+09""","=""1.33e-01""",C,"=""0.0379607""","=""40.849049""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*).3d""","=""3P*""","=""2""",,
O,3,"=""305.59615""","=""1.20e+10""","=""5.04e-01""",C+,"=""0.0000000""","=""40.571256""","=""2s2.2p2""","=""3P""","=""0""","=""2s2.2p.(2P*).3d""","=""3D*""","=""1""",,
O,3,"=""305.65605""","=""1.62e+10""","=""3.78e-01""",C+,"=""0.0140323""","=""40.577338""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*).3d""","=""3D*""","=""2""",,
O,3,"=""305.70189""","=""9.01e+09""","=""1.26e-01""",C+,"=""0.0140323""","=""40.571256""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*).3d""","=""3D*""","=""1""",,
O,3,"=""305.76739""","=""2.16e+10""","=""4.24e-01""",C+,"=""0.0379607""","=""40.586496""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*).3d""","=""3D*""","=""3""",,
O,3,"=""305.83647""","=""5.40e+09""","=""7.57e-02""",C+,"=""0.0379607""","=""40.577338""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*).3d""","=""3D*""","=""2""",,
O,3,"=""305.88235""","=""6.00e+08""","=""5.05e-03""",C,"=""0.0379607""","=""40.571256""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*).3d""","=""3D*""","=""1""",,
O,4,"=""306.6213""","=""4.52e+09""","=""4.25e-02""",B,"=""15.73810""","=""56.17371""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""",,
O,4,"=""306.6344""","=""5.03e+08""","=""7.09e-03""",B,"=""15.73982""","=""56.17371""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""",,
O,4,"=""306.8836""","=""5.01e+09""","=""3.54e-02""",B,"=""15.73982""","=""56.14086""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).3s""","=""2P*""","=""1/2""",,
O,4,"=""311.4989""","=""4.08e+09""","=""1.19e-01""",B,"=""22.37677""","=""62.17922""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",,
O,4,"=""311.6816""","=""4.88e+09""","=""1.07e-01""",B,"=""22.40695""","=""62.18606""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""",,
O,4,"=""311.7353""","=""8.13e+08""","=""1.18e-02""",B,"=""22.40695""","=""62.17922""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",,
O,4,"=""312.286""","=""1.71e+09""","=""1.67e-02""",B,"=""31.63530""","=""71.3374""","=""2p3""","=""2D*""","=""5/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",,
O,4,"=""312.314""","=""1.90e+08""","=""2.78e-03""",B,"=""31.63890""","=""71.3374""","=""2p3""","=""2D*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",,
O,4,"=""312.483""","=""1.89e+09""","=""1.38e-02""",B,"=""31.63890""","=""71.3160""","=""2p3""","=""2D*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",,
O,3,"=""320.97765""","=""2.17e+10""","=""4.69e-01""",C+,"=""2.513565""","=""41.140615""","=""2s2.2p2""","=""1D""","=""2""","=""2s2.2p.(2P*).3d""","=""1F*""","=""3""",,
O,4,"=""321.458""","=""1.47e+09""","=""3.42e-02""",B,"=""35.83435""","=""74.4037""","=""2p3""","=""2P*""","=""3/2""","=""2p2.(1D).3s""","=""2D""","=""5/2""",,
O,4,"=""321.464""","=""1.23e+09""","=""3.81e-02""",B,"=""35.83334""","=""74.4019""","=""2p3""","=""2P*""","=""1/2""","=""2p2.(1D).3s""","=""2D""","=""3/2""",,
O,4,"=""321.473""","=""2.46e+08""","=""3.81e-03""",B,"=""35.83435""","=""74.4019""","=""2p3""","=""2P*""","=""3/2""","=""2p2.(1D).3s""","=""2D""","=""3/2""",,
O,4,"=""324.9044""","=""3.97e+08""","=""1.26e-02""",C,"=""35.83334""","=""73.99355""","=""2p3""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4f""","=""2D""","=""3/2""",,
O,4,"=""324.9130""","=""7.93e+07""","=""1.26e-03""",C,"=""35.83435""","=""73.99355""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4f""","=""2D""","=""3/2""",,
O,4,"=""325.0608""","=""4.75e+08""","=""1.13e-02""",C+,"=""35.83435""","=""73.97620""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4f""","=""2D""","=""5/2""",,
O,4,"=""327.308""","=""5.38e+08""","=""1.73e-02""",B,"=""35.83334""","=""73.7133""","=""2p3""","=""2P*""","=""1/2""","=""2p2.(3P).3s""","=""2P""","=""3/2""",,
O,4,"=""327.317""","=""2.69e+09""","=""4.32e-02""",B,"=""35.83435""","=""73.7133""","=""2p3""","=""2P*""","=""3/2""","=""2p2.(3P).3s""","=""2P""","=""3/2""",,
O,4,"=""327.520""","=""2.15e+09""","=""3.46e-02""",B,"=""35.83334""","=""73.689""","=""2p3""","=""2P*""","=""1/2""","=""2p2.(3P).3s""","=""2P""","=""1/2""",,
O,4,"=""327.529""","=""1.07e+09""","=""8.60e-03""",B,"=""35.83435""","=""73.689""","=""2p3""","=""2P*""","=""3/2""","=""2p2.(3P).3s""","=""2P""","=""1/2""",,
O,3,"=""328.44780""","=""1.04e+10""","=""1.68e-01""",B,"=""2.513565""","=""40.262089""","=""2s2.2p2""","=""1D""","=""2""","=""2s2.2p.(2P*).3d""","=""1D*""","=""2""",,
O,4,"=""332.167""","=""8.75e+07""","=""1.45e-03""",C+,"=""35.83334""","=""73.1592""","=""2p3""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2S""","=""1/2""",,
O,4,"=""332.176""","=""1.75e+08""","=""1.45e-03""",C+,"=""35.83435""","=""73.1592""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2S""","=""1/2""",,
O,4,"=""338.138""","=""1.16e+08""","=""2.98e-03""",B,"=""35.83435""","=""72.5011""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2D""","=""5/2""",,
O,4,"=""338.380""","=""9.67e+07""","=""3.32e-03""",C+,"=""35.83334""","=""72.4738""","=""2p3""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2D""","=""3/2""",,
O,4,"=""338.389""","=""1.93e+07""","=""3.31e-04""",C,"=""35.83435""","=""72.4738""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2D""","=""3/2""",,
O,4,"=""339.329""","=""1.05e+09""","=""1.21e-02""",B,"=""31.63530""","=""68.1733""","=""2p3""","=""2D*""","=""5/2""","=""2s.2p.(1P*).3p""","=""2P""","=""3/2""",,
O,4,"=""339.363""","=""1.17e+08""","=""2.02e-03""",C+,"=""31.63890""","=""68.1733""","=""2p3""","=""2D*""","=""3/2""","=""2s.2p.(1P*).3p""","=""2P""","=""3/2""",,
O,4,"=""339.435""","=""1.17e+09""","=""1.01e-02""",B,"=""31.63890""","=""68.1655""","=""2p3""","=""2D*""","=""3/2""","=""2s.2p.(1P*).3p""","=""2P""","=""1/2""",,
O,5,"=""341.3964""","=""1.26e+08""","=""6.60e-03""",C+,"=""35.69633""","=""72.01311""","=""1s2.2p2""","=""1S""","=""0""","=""1s2.2s.3p""","=""1P*""","=""1""",,
O,4,"=""342.232""","=""9.77e+07""","=""1.72e-03""",B,"=""31.63530""","=""67.8634""","=""2p3""","=""2D*""","=""5/2""","=""2s.2p.(1P*).3p""","=""2D""","=""5/2""",,
O,4,"=""342.266""","=""1.05e+07""","=""1.23e-04""",D,"=""31.63530""","=""67.8598""","=""2p3""","=""2D*""","=""5/2""","=""2s.2p.(1P*).3p""","=""2D""","=""3/2""",,
O,4,"=""342.266""","=""6.97e+06""","=""1.84e-04""",D,"=""31.63890""","=""67.8634""","=""2p3""","=""2D*""","=""3/2""","=""2s.2p.(1P*).3p""","=""2D""","=""5/2""",,
O,4,"=""342.300""","=""9.41e+07""","=""1.65e-03""",C+,"=""31.63890""","=""67.8598""","=""2p3""","=""2D*""","=""3/2""","=""2s.2p.(1P*).3p""","=""2D""","=""3/2""",,
O,6,"=""345.140""","=""3.75e+09""","=""1.34e-01""",A,"=""82.58751""","=""118.5104""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s2.5d""","=""2D""","=""3/2""",,
O,3,"=""345.31198""","=""1.35e+10""","=""7.24e-01""",C,"=""5.354349""","=""41.259330""","=""2s2.2p2""","=""1S""","=""0""","=""2s2.2p.(2P*).3d""","=""1P*""","=""1""",,
O,6,"=""345.316""","=""4.49e+09""","=""1.20e-01""",A,"=""82.60693""","=""118.5115""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""5/2""",,
O,6,"=""345.326""","=""7.48e+08""","=""1.34e-02""",A,"=""82.60693""","=""118.5104""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""3/2""",,
O,4,"=""346.3742""","=""1.43e+09""","=""5.14e-02""",B,"=""20.37884""","=""56.17371""","=""2s.2p2""","=""2S""","=""1/2""","=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""",,
O,4,"=""346.6923""","=""1.43e+09""","=""2.58e-02""",B,"=""20.37884""","=""56.14086""","=""2s.2p2""","=""2S""","=""1/2""","=""2s.2p.(3P*).3s""","=""2P*""","=""1/2""",,
O,4,"=""349.211""","=""1.99e+08""","=""7.28e-03""",B,"=""35.83334""","=""71.3374""","=""2p3""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",,
O,4,"=""349.221""","=""9.96e+08""","=""1.82e-02""",B,"=""35.83435""","=""71.3374""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",,
O,4,"=""349.422""","=""7.96e+08""","=""1.46e-02""",B,"=""35.83334""","=""71.3160""","=""2p3""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",,
O,4,"=""349.432""","=""3.98e+08""","=""3.64e-03""",B,"=""35.83435""","=""71.3160""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",,
O,3,"=""349.8280""","=""2.26e+09""","=""4.15e-02""",C+,"=""14.88123""","=""50.322703""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).3d""","=""3D""","=""3""",,
O,3,"=""349.8625""","=""2.83e+08""","=""7.27e-03""",C+,"=""14.88472""","=""50.322703""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3D""","=""3""",,
O,3,"=""349.8887""","=""3.96e+08""","=""5.19e-03""",C+,"=""14.88123""","=""50.316554""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).3d""","=""3D""","=""2""",,
O,3,"=""349.9232""","=""1.77e+09""","=""3.25e-02""",C+,"=""14.88472""","=""50.316554""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3D""","=""2""",,
O,3,"=""349.9291""","=""3.81e+08""","=""1.17e-02""",C+,"=""14.88532""","=""50.316554""","=""2s.2p3""","=""3D*""","=""1""","=""2s.2p2.(4P).3d""","=""3D""","=""2""",,
O,3,"=""349.9586""","=""6.35e+08""","=""7.00e-03""",C+,"=""14.88472""","=""50.312974""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3D""","=""1""",,
O,3,"=""349.9645""","=""1.90e+09""","=""3.49e-02""",C+,"=""14.88532""","=""50.312974""","=""2s.2p3""","=""3D*""","=""1""","=""2s.2p2.(4P).3d""","=""3D""","=""1""",,
O,6,"=""353.886""","=""6.90e+08""","=""1.30e-02""",A,"=""82.58751""","=""117.623""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s2.5s""","=""2S""","=""1/2""",,
O,6,"=""354.082""","=""1.38e+09""","=""1.30e-02""",A,"=""82.60693""","=""117.623""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.5s""","=""2S""","=""1/2""",,
O,3,"=""355.1385""","=""8.99e+09""","=""2.19e-01""",C+,"=""14.88123""","=""49.792738""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).3d""","=""3F""","=""4""",,
O,3,"=""355.3015""","=""1.00e+09""","=""1.89e-02""",C+,"=""14.88123""","=""49.776716""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).3d""","=""3F""","=""3""",,
O,3,"=""355.3371""","=""7.97e+09""","=""2.11e-01""",C+,"=""14.88472""","=""49.776716""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3F""","=""3""",,
O,3,"=""355.4293""","=""3.94e+07""","=""5.33e-04""",C,"=""14.88123""","=""49.764169""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).3d""","=""3F""","=""2""",,
O,3,"=""355.4649""","=""1.40e+09""","=""2.65e-02""",C+,"=""14.88472""","=""49.764169""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3F""","=""2""",,
O,3,"=""355.4710""","=""7.53e+09""","=""2.38e-01""",C+,"=""14.88532""","=""49.764169""","=""2s.2p3""","=""3D*""","=""1""","=""2s.2p2.(4P).3d""","=""3F""","=""2""",,
O,3,"=""356.5613""","=""1.47e+09""","=""9.34e-03""",D,"=""14.88532""","=""49.657518""","=""2s.2p3""","=""3D*""","=""1""","=""2s.2p2.(4P).3d""","=""3P""","=""0""",,
O,3,"=""356.6237""","=""1.10e+09""","=""1.26e-02""",C,"=""14.88472""","=""49.650835""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3P""","=""1""",,
O,3,"=""356.6298""","=""3.66e+08""","=""6.98e-03""",D,"=""14.88532""","=""49.650835""","=""2s.2p3""","=""3D*""","=""1""","=""2s.2p2.(4P).3d""","=""3P""","=""1""",,
O,3,"=""356.7271""","=""1.23e+09""","=""1.68e-02""",C,"=""14.88123""","=""49.637267""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).3d""","=""3P""","=""2""",,
O,3,"=""356.7630""","=""2.19e+08""","=""4.18e-03""",D,"=""14.88472""","=""49.637267""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3P""","=""2""",,
O,3,"=""356.7691""","=""1.46e+07""","=""4.64e-04""",D,"=""14.88532""","=""49.637267""","=""2s.2p3""","=""3D*""","=""1""","=""2s.2p2.(4P).3d""","=""3P""","=""2""",,
O,3,"=""359.01713""","=""3.30e+09""","=""8.93e-02""",C+,"=""7.479321""","=""42.013661""","=""2s.2p3""","=""5S*""","=""2""","=""2s.2p2.(4P).3s""","=""5P""","=""3""",,
O,3,"=""359.22483""","=""3.29e+09""","=""6.36e-02""",C+,"=""7.479321""","=""41.993693""","=""2s.2p3""","=""5S*""","=""2""","=""2s.2p2.(4P).3s""","=""5P""","=""2""",,
O,3,"=""359.38586""","=""3.29e+09""","=""3.82e-02""",C+,"=""7.479321""","=""41.978229""","=""2s.2p3""","=""5S*""","=""2""","=""2s.2p2.(4P).3s""","=""5P""","=""1""",,
O,3,"=""364.7336""","=""2.14e+09""","=""4.27e-02""",C+,"=""14.88123""","=""48.87431""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(2D).3s""","=""3D""","=""3""",,
O,3,"=""364.7711""","=""2.68e+08""","=""7.48e-03""",C+,"=""14.88472""","=""48.87431""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(2D).3s""","=""3D""","=""3""",,
O,3,"=""364.8276""","=""3.75e+08""","=""5.34e-03""",C+,"=""14.88123""","=""48.86556""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(2D).3s""","=""3D""","=""2""",,
O,3,"=""364.8651""","=""1.67e+09""","=""3.33e-02""",C+,"=""14.88472""","=""48.86556""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(2D).3s""","=""3D""","=""2""",,
O,3,"=""364.8715""","=""3.60e+08""","=""1.20e-02""",C+,"=""14.88532""","=""48.86556""","=""2s.2p3""","=""3D*""","=""1""","=""2s.2p2.(2D).3s""","=""3D""","=""2""",,
